19.8864,10.7504,7.65472,1,1000000000
20.5196,12.1574,9.05197,1,1000000001
18.3386,9.30829,9.98395,1,1000000002
19.7084,11.9095,10.3658,1,1000000003
12.3281,20.1216,8.55126,1,1000000004
11.5717,20.052,8.76937,1,1000000005
12.0625,16.3207,9.01474,1,1000000006
12.2309,17.6141,9.43957,1,1000000007
17.925,18.9504,7.07652,1,1000000008
15.3908,19.556,7.04924,1,1000000009
13.9679,21.9252,7.02823,1,1000000010
19.1953,13.8665,7.55144,1,1000000011
15.2125,20.0315,7.7709,1,1000000012
21.9096,13.7378,7.90859,1,1000000013
21.0092,17.615,8.35824,1,1000000014
17.8038,21.2157,8.31139,1,1000000015
16.3505,18.0405,8.76738,1,1000000016
18.3405,18.6684,8.82789,1,1000000017
20.1842,19.0791,8.77075,1,1000000018
16.8933,19.2005,8.85066,1,1000000019
15.2965,20.8641,8.77112,1,1000000020
15.4484,17.239,8.99257,1,1000000021
16.456,21.216,9.02235,1,1000000022
13.8185,13.6808,9.24423,1,1000000023
16.2408,16.1561,9.24595,1,1000000024
14.6152,19.1789,9.13381,1,1000000025
16.2505,19.7609,9.29947,1,1000000026
19.5719,21.4627,9.31073,1,1000000027
13.8332,15.1273,9.44235,1,1000000028
13.8167,17.7458,9.53611,1,1000000029
15.4558,18.2654,9.41275,1,1000000030
17.8124,18.7164,9.48103,1,1000000031
15.0553,20.6597,9.4415,1,1000000032
17.3709,21.5987,9.50229,1,1000000033
14.8628,15.3143,9.68956,1,1000000034
14.684,16.433,9.70808,1,1000000035
22.0504,17.0556,9.70992,1,1000000036
13.0956,18.461,9.62417,1,1000000037
13.7934,18.9383,9.55838,1,1000000038
15.3991,19.6292,9.62914,1,1000000039
13.0853,19.8413,9.62802,1,1000000040
14.1816,20.0717,9.70134,1,1000000041
13.7858,13.8673,9.909,1,1000000042
15.3014,15.988,9.89884,1,1000000043
15.8541,16.1897,9.89858,1,1000000044
17.0783,16.1151,9.80421,1,1000000045
19.4245,16.9756,9.85131,1,1000000046
20.3482,17.5365,9.87227,1,1000000047
16.7932,18.5373,9.83132,1,1000000048
13.2723,19.1785,9.81816,1,1000000049
17.4234,20.1612,9.84198,1,1000000050
15.7394,13.1801,10.0919,1,1000000051
14.2431,16.0528,10.091,1,1000000052
19.2118,17.819,10.1297,1,1000000053
17.6938,18.6537,10.0324,1,1000000054
19.5636,18.7719,10.085,1,1000000055
15.1131,20.0307,10.0689,1,1000000056
18.5574,21.543,10.0752,1,1000000057
20.4687,21.7541,10.1425,1,1000000058
20.6383,13.8212,10.3629,1,1000000059
18.0131,15.0417,10.2592,1,1000000060
20.922,15.8406,10.3356,1,1000000061
13.1196,16.4434,10.2548,1,1000000062
18.0787,16.9325,10.3299,1,1000000063
14.0106,18.318,10.2546,1,1000000064
16.6747,19.0719,10.3061,1,1000000065
17.2447,19.5437,10.3827,1,1000000066
16.5028,20.4253,10.3309,1,1000000067
11.2786,12.4623,12.286,1,1000000068
16.17,9.96429,10.5463,1,1000000069
20.1295,9.37616,10.664,1,1000000070
16.252,12.0203,10.6994,1,1000000071
22.2774,11.1442,11.3826,1,1000000072
16.7707,11.6367,11.4035,1,1000000073
18.2776,9.5375,11.5732,1,1000000074
15.2754,12.6515,11.6232,1,1000000075
14.4166,12.5285,11.8739,1,1000000076
18.2543,10.5177,12.0376,1,1000000077
17.1286,10.7711,12.0888,1,1000000078
15.4115,11.4136,12.1107,1,1000000079
17.8567,12.7265,12.0187,1,1000000080
17.8334,9.97045,12.2629,1,1000000081
17.6201,10.6614,12.191,1,1000000082
17.0606,10.9496,12.2979,1,1000000083
16.2241,11.9707,12.3138,1,1000000084
15.5541,12.1937,12.2856,1,1000000085
13.511,12.3815,12.1774,1,1000000086
19.1792,7.35109,12.4833,1,1000000087
15.6616,10.5954,12.4044,1,1000000088
14.214,11.0327,12.5577,1,1000000089
17.7315,11.6939,12.5029,1,1000000090
17.5141,10.6403,12.6241,1,1000000091
14.2758,12.2874,12.7368,1,1000000092
16.3823,12.3564,12.6618,1,1000000093
16.8424,12.3214,12.6884,1,1000000094
19.2901,8.77767,13.0102,1,1000000095
15.3643,9.46633,12.867,1,1000000096
14.1934,9.6762,12.9259,1,1000000097
16.3117,11.3714,12.9207,1,1000000098
19.4101,11.5212,12.8107,1,1000000099
15.5235,12.7801,12.9235,1,1000000100
16.6676,8.74238,13.1262,1,1000000101
16.8739,10.0092,13.085,1,1000000102
14.6109,11.1398,13.0891,1,1000000103
15.4523,11.1294,13.1497,1,1000000104
18.4401,12.2859,13.0934,1,1000000105
16.9792,12.6869,13.0542,1,1000000106
20.3462,8.13376,13.3162,1,1000000107
16.9229,10.8403,13.2512,1,1000000108
14.0497,11.0943,13.3345,1,1000000109
17.9499,11.3778,13.385,1,1000000110
15.3283,12.4681,13.4269,1,1000000111
15.1959,8.95557,13.5646,1,1000000112
16.5532,11.1762,13.5222,1,1000000113
20.2171,11.3108,13.4887,1,1000000114
18.7528,11.4385,13.481,1,1000000115
15.8733,11.7555,13.5747,1,1000000116
15.8176,12.239,13.547,1,1000000117
14.4718,12.3105,13.5051,1,1000000118
16.3154,12.5349,13.5792,1,1000000119
15.3216,10.1237,13.8222,1,1000000120
19.5083,11.0791,13.7815,1,1000000121
17.4123,11.1834,13.7789,1,1000000122
13.6566,12.5754,13.7652,1,1000000123
18.183,12.5605,13.6944,1,1000000124
11.7432,16.5752,10.8131,1,1000000125
10.9072,14.1885,11.2832,1,1000000126
12.423,16.0455,11.1518,1,1000000127
11.3287,17.5194,11.2185,1,1000000128
12.0335,18.084,11.2386,1,1000000129
12.4854,14.3173,11.3744,1,1000000130
12.3238,14.8476,11.4827,1,1000000131
11.7027,15.3311,11.4006,1,1000000132
8.93168,15.9745,11.5826,1,1000000133
11.8772,16.674,11.57,1,1000000134
12.6432,18.6401,11.5165,1,1000000135
12.0358,19.8201,11.5635,1,1000000136
11.6148,20.0139,11.6086,1,1000000137
11.5323,20.5603,11.5925,1,1000000138
12.6435,21.1392,11.6462,1,1000000139
12.2039,14.8033,11.7752,1,1000000140
12.1225,16.1133,11.8409,1,1000000141
10.7464,17.4612,11.8338,1,1000000142
10.9076,18.0194,11.8558,1,1000000143
12.5936,20.6656,11.7813,1,1000000144
12.6374,17.9619,12.0816,1,1000000145
11.74,19.0426,11.9794,1,1000000146
12.3518,19.7795,12.0435,1,1000000147
